Project_Group,Test_case,Tokens(Sorted by Importance),Attribution_Scores(Sorted),Predicted_Class,True_Class,Test_Pred_Logit,Test_Confidence_Score
2,"['    @TestGroup(enabled = false, sysProperty = OpenSearchIntegTestCase.SYSPROP_THIRDPARTY)\n    public ClusterService clusterService() {\n        return internalCluster().clusterService();\n    }\n']",Cluster;Case;SYSP;Search;false;cluster;Service;Property;Open;Service,2.2118911147117615e-09;1.6298145055770874e-09;9.313225746154785e-10;6.984919309616089e-10;5.820766091346741e-10;3.4924596548080444e-10;2.3283064365386963e-10;0.0;0.0;-1.1641532182693481e-10,5,5,"[-6.004698276519775, -5.600071907043457, -4.5880937576293945, -5.8951945304870605, -5.3883376121521, -0.02394344098865986]",0.9763408303260803
2,"['    @TestLogging(\n    public void testTracerLog() throws Exception {\n        TransportRequestHandler<TransportRequest> handler = (request, channel, task) -> channel.sendResponse(new StringMessageResponse(""""));\n        TransportRequestHandler<StringMessageRequest> handlerWithError = (request, channel, task) -> {\n            if (request.timeout() > 0) {\n                Thread.sleep(request.timeout);\n            }\n            channel.sendResponse(new RuntimeException(""""));\n\n        };\n\n        TransportResponseHandler<StringMessageResponse> noopResponseHandler = new TransportResponseHandler<StringMessageResponse>() {\n\n            @Override\n            public StringMessageResponse read(StreamInput in) throws IOException {\n                return new StringMessageResponse(in);\n            }\n']",noop;Input;Exception;timeout;Transport;send;channel;Message;Request;channel,8.294591680169106e-10;5.093170329928398e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.6193447411060333e-10;2.6193447411060333e-10;2.6193447411060333e-10;2.3283064365386963e-10,5,5,"[-5.927651882171631, -5.270620822906494, -4.626298904418945, -5.817511081695557, -5.507504940032959, -0.024935631081461906]",0.9753726720809937
2,"['    @Test\n    public void testReproducible() throws IOException {\n        if (ITER++ == 0) {\n            CLUSTER_SEED = cluster().seed();\n            for (int i = 0; i < SEQUENCE.length; i++) {\n                SEQUENCE[i] = randomLong();\n            }\n        } else {\n            assertEquals(CLUSTER_SEED, Long.valueOf(cluster().seed()));\n            for (int i = 0; i < SEQUENCE.length; i++) {\n                assertThat(SEQUENCE[i], equalTo(randomLong()));\n            }\n        }\n    }\n']",Reproducible;SEQUENCE;ITER;SEQUENCE;Long;CLUSTER;value;SEED;SEQUENCE;if,1.3969838619232178e-09;4.94765117764473e-10;4.656612873077393e-10;4.656612873077393e-10;3.4924596548080444e-10;2.3283064365386963e-10;1.6007106751203537e-10;1.1641532182693481e-10;1.1641532182693481e-10;8.731149137020111e-11,5,5,"[-5.90641975402832, -5.51436710357666, -4.683156967163086, -5.752142429351807, -5.376332759857178, -0.02408868446946144]",0.9761991500854492
2,"['        @TestLogging(value = ""xyz:TRACE,foo:WARN,foo.bar:ERROR"", reason = ""testing TestLogging method annotations"")\n        public void annotatedTestMethod() {\n\n        }\n']",TRACE;method;WARN;annotations;value;foo;Method;ERROR;testing;annotated,1.862645149230957e-09;1.7462298274040222e-09;1.3969838619232178e-09;9.313225746154785e-10;6.984919309616089e-10;4.656612873077393e-10;2.3283064365386963e-10;1.1641532182693481e-10;-2.3283064365386963e-10;-2.3283064365386963e-10,5,5,"[-5.923497676849365, -5.589039325714111, -4.718386650085449, -5.712620258331299, -5.297776222229004, -0.023934828117489815]",0.9763492345809937
2,"['        @TestLogging(value = ""abc:TRACE,xyz:DEBUG"", reason = ""testing TestLogging method annotations"")\n        public void annotatedTestMethod2() {\n\n        }\n']",xy;DEBUG;Logging;value;Logging;Method;TRACE;abc;method;annotations,2.7939677238464355e-09;1.862645149230957e-09;1.280568540096283e-09;9.313225746154785e-10;3.4924596548080444e-10;3.4924596548080444e-10;0.0;-4.656612873077393e-10;-4.656612873077393e-10;-4.656612873077393e-10,5,5,"[-5.960690975189209, -5.524526596069336, -4.676517486572266, -5.79158878326416, -5.400571346282959, -0.023723559454083443]",0.9765556454658508
2,"['        @TestIssueLogging(value = ""xyz:TRACE,foo:WARN,foo.bar:ERROR"", issueUrl = ""https://example.com"")\n        public void annotatedTestMethod() {\n\n        }\n']",WARN;TRACE;xy;Logging;Issue;ERROR;com;https;Method;value,2.3283064365386963e-09;1.7462298274040222e-09;1.3969838619232178e-09;1.3387762010097504e-09;9.313225746154785e-10;6.984919309616089e-10;8.731149137020111e-11;0.0;0.0;-2.3283064365386963e-10,5,5,"[-5.952218055725098, -5.683122634887695, -4.731893062591553, -5.688701629638672, -5.1993231773376465, -0.0240027979016304]",0.9762829542160034
2,"['        @TestIssueLogging(value = ""abc:TRACE,xyz:DEBUG"", issueUrl = ""https://example.com"")\n        public void annotatedTestMethod2() {\n\n        }\n']",Issue;https;example;value;xy;com;DEBUG;Method;abc;issue,3.725290298461914e-09;1.5133991837501526e-09;9.313225746154785e-10;6.984919309616089e-10;6.984919309616089e-10;-6.984919309616089e-10;-9.313225746154785e-10;-9.313225746154785e-10;-1.862645149230957e-09;-1.862645149230957e-09,5,5,"[-5.984263896942139, -5.666715145111084, -4.701328277587891, -5.74992561340332, -5.243434429168701, -0.023806676268577576]",0.9764744639396667
2,"['        @TestIssueLogging(value =""foo.bar:ERROR"", issueUrl = ""https://example.com"")\n        public void annotatedTestMethod() {\n\n        }\n']",Issue;annotated;Url;Logging;issue;Method;value;bar;com;https,2.444721758365631e-09;1.979060471057892e-09;1.862645149230957e-09;1.3969838619232178e-09;1.3969838619232178e-09;6.984919309616089e-10;4.656612873077393e-10;0.0;-4.656612873077393e-10;-1.3969838619232178e-09,5,5,"[-6.0035881996154785, -5.639130592346191, -4.669161796569824, -5.821062088012695, -5.3240132331848145, -0.023517834022641182]",0.9767564535140991
2,"['        @TestIssueLogging(value = ""xyz:DEBUG"", issueUrl = ""https://example.com"")\n        public void annotatedTestMethod2() {\n\n        }\n']",issue;Url;value;annotated;com;https;DEBUG;Method;Logging;xy,2.0954757928848267e-09;1.1641532182693481e-09;8.149072527885437e-10;6.984919309616089e-10;2.3283064365386963e-10;-3.4924596548080444e-10;-6.984919309616089e-10;-9.313225746154785e-10;-1.862645149230957e-09;-1.862645149230957e-09,5,5,"[-5.998607635498047, -5.618161201477051, -4.66835355758667, -5.809412956237793, -5.325586795806885, -0.02364322915673256]",0.9766340851783752
2,"['        @TestLogging(value = ""abc:INFO:WARN"", reason = ""testing an invalid TestLogging method annotation"")\n        public void invalidMethod() {\n\n        }\n']",value;annotation;Method;testing;method;invalid;reason;Logging;invalid;INFO,1.0477378964424133e-09;8.149072527885437e-10;5.238689482212067e-10;1.1641532182693481e-10;-1.7462298274040222e-10;-2.3283064365386963e-10;-2.9103830456733704e-10;-2.9103830456733704e-10;-6.984919309616089e-10;-1.1641532182693481e-09,5,5,"[-5.976975440979004, -5.588437557220459, -4.673923969268799, -5.8051958084106445, -5.374199390411377, -0.023534134030342102]",0.9767406582832336
2,"['        @TestIssueLogging(value = ""abc:INFO:WARN"", issueUrl = ""https://example.com"")\n        public void invalidMethod() {\n\n        }\n']",WARN;Issue;abc;Logging;https;com;Method;invalid;Url;value,4.190951585769653e-09;2.7939677238464355e-09;2.7939677238464355e-09;2.0954757928848267e-09;9.313225746154785e-10;9.313225746154785e-10;6.984919309616089e-10;4.656612873077393e-10;1.7462298274040222e-10;-4.656612873077393e-10,5,5,"[-5.997155666351318, -5.661129474639893, -4.683074474334717, -5.787657260894775, -5.29325008392334, -0.023581406101584435]",0.9766944646835327
2,"['    @TestLogging(reason=""ensure logging happens"", value=""org.opensearch.discovery.HandshakingTransportAddressConnector:INFO"")\n    public void testLogsFullConnectionFailureAfterSuccessfulHandshake() throws Exception {\n\n        remoteNode = new DiscoveryNode(""remote-node"", buildNewFakeTransportAddress(), Version.CURRENT);\n        remoteClusterName = ""local-cluster"";\n        discoveryAddress = buildNewFakeTransportAddress();\n\n        fullConnectionFailure = new ConnectTransportException(remoteNode, ""simulated"", new OpenSearchException(""root cause""));\n\n        FailureListener failureListener = new FailureListener();\n\n        MockLogAppender mockAppender = new MockLogAppender();\n        mockAppender.start();\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""message"",\n                HandshakingTransportAddressConnector.class.getCanonicalName(),\n                Level.WARN,\n                ""*completed handshake with [*] but followup connection failed*""));\n        Logger targetLogger = LogManager.getLogger(HandshakingTransportAddressConnector.class);\n        Loggers.addAppender(targetLogger, mockAppender);\n\n        try {\n            handshakingTransportAddressConnector.connectToRemoteMasterNode(discoveryAddress, failureListener);\n            failureListener.assertFailure();\n            mockAppender.assertAllExpectationsMatched();\n        } finally {\n            Loggers.removeAppender(targetLogger, mockAppender);\n            mockAppender.stop();\n        }\n    }\n']",simulated;Successful;ensure;Node;Connector;Mock;Transport;Version;Transport;iscovery,1.3969838619232178e-09;1.2223608791828156e-09;7.712515071034431e-10;6.402842700481415e-10;4.94765117764473e-10;4.94765117764473e-10;4.656612873077393e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10,5,5,"[-5.918210506439209, -5.311267852783203, -4.616885662078857, -5.838068962097168, -5.517238140106201, -0.024744343012571335]",0.975559413433075
2,"['    @TestLogging(value = ""org.opensearch.cluster.service:TRACE"", reason = ""to ensure that we log cluster state events on TRACE level"")\n    public void testClusterStateUpdateLogging() throws Exception {\n        MockLogAppender mockAppender = new MockLogAppender();\n        mockAppender.start();\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test1 start"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""executing cluster state update for [test1]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test1 computation"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [1s] to compute cluster state update for [test1]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test1 notification"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [0s] to notify listeners on unchanged cluster state for [test1]""));\n\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test2 start"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""executing cluster state update for [test2]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test2 failure"",\n                MasterService.class.getCanonicalName(),\n                Level.TRACE,\n                ""failed to execute cluster state update (on version: [*], uuid: [*]) for [test2]*""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test2 computation"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [2s] to compute cluster state update for [test2]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test2 notification"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [0s] to notify listeners on unchanged cluster state for [test2]""));\n\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test3 start"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""executing cluster state update for [test3]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test3 computation"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [3s] to compute cluster state update for [test3]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test3 notification"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""took [4s] to notify listeners on successful publication of cluster state (version: *, uuid: *) for [test3]""));\n\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test4"",\n                MasterService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""executing cluster state update for [test4]""));\n\n        Logger clusterLogger = LogManager.getLogger(MasterService.class);\n        Loggers.addAppender(clusterLogger, mockAppender);\n        try (MasterService masterService = createMasterService(true)) {\n            masterService.submitStateUpdateTask(""test1"", new ClusterStateUpdateTask() {\n                @Override\n                public ClusterState execute(ClusterState currentState) {\n                    relativeTimeInMillis += TimeValue.timeValueSeconds(1).millis();\n                    return currentState;\n                }\n']",opensearch;Logging;mock;Expectation;value;Service;state;Mock;that;reason,8.003553375601768e-10;5.675246939063072e-10;5.238689482212067e-10;5.093170329928398e-10;4.0745362639427185e-10;4.001776687800884e-10;3.5652192309498787e-10;3.346940502524376e-10;2.9103830456733704e-10;2.6193447411060333e-10,5,5,"[-5.899385929107666, -5.347901344299316, -4.639801502227783, -5.7944793701171875, -5.495048999786377, -0.02461070939898491]",0.9756897687911987
2,"['    @TestLogging(value = ""org.opensearch.cluster.service:WARN"", reason = ""to ensure that we log cluster state events on WARN level"")\n    public void testLongClusterStateUpdateLogging() throws Exception {\n        MockLogAppender mockAppender = new MockLogAppender();\n        mockAppender.start();\n        mockAppender.addExpectation(\n            new MockLogAppender.UnseenEventExpectation(\n                ""test1 shouldn\'t log because it was fast enough"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""*took*test1*""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test2"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""*took [*], which is over [10s], to compute cluster state update for [test2]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test3"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""*took [*], which is over [10s], to compute cluster state update for [test3]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test4"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""*took [*], which is over [10s], to compute cluster state update for [test4]""));\n        mockAppender.addExpectation(\n            new MockLogAppender.UnseenEventExpectation(\n                ""test5 should not log despite publishing slowly"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""*took*test5*""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test6 should log due to slow and failing publication"",\n                MasterService.class.getCanonicalName(),\n                Level.WARN,\n                ""took [*] and then failed to publish updated cluster state (version: *, uuid: *) for [test6]:*""));\n\n        Logger clusterLogger = LogManager.getLogger(MasterService.class);\n        Loggers.addAppender(clusterLogger, mockAppender);\n        try (MasterService masterService = new MasterService(Settings.builder()\n            .put(ClusterName.CLUSTER_NAME_SETTING.getKey(), MasterServiceTests.class.getSimpleName())\n            .put(Node.NODE_NAME_SETTING.getKey(), ""test_node"")\n            .build(), new ClusterSettings(Settings.EMPTY, ClusterSettings.BUILT_IN_CLUSTER_SETTINGS), threadPool)) {\n\n            final DiscoveryNode localNode = new DiscoveryNode(""node1"", buildNewFakeTransportAddress(), emptyMap(),\n                emptySet(), Version.CURRENT);\n            final ClusterState initialClusterState = ClusterState.builder(new ClusterName(MasterServiceTests.class.getSimpleName()))\n                .nodes(DiscoveryNodes.builder().add(localNode).localNodeId(localNode.getId()).masterNodeId(localNode.getId()))\n                .blocks(ClusterBlocks.EMPTY_CLUSTER_BLOCK).build();\n            final AtomicReference<ClusterState> clusterStateRef = new AtomicReference<>(initialClusterState);\n            masterService.setClusterStatePublisher((event, publishListener, ackListener) -> {\n                if (event.source().contains(""test5"")) {\n                    relativeTimeInMillis += MasterService.MASTER_SERVICE_SLOW_TASK_LOGGING_THRESHOLD_SETTING.get(Settings.EMPTY).millis()\n                        + randomLongBetween(1, 1000000);\n                }\n                if (event.source().contains(""test6"")) {\n                    relativeTimeInMillis += MasterService.MASTER_SERVICE_SLOW_TASK_LOGGING_THRESHOLD_SETTING.get(Settings.EMPTY).millis()\n                        + randomLongBetween(1, 1000000);\n                    throw new OpenSearchException(""simulated error during slow publication which should trigger logging"");\n                }\n                clusterStateRef.set(event.state());\n                publishListener.onResponse(null);\n            });\n            masterService.setClusterStateSupplier(clusterStateRef::get);\n            masterService.start();\n\n            final CountDownLatch latch = new CountDownLatch(6);\n            final CountDownLatch processedFirstTask = new CountDownLatch(1);\n            masterService.submitStateUpdateTask(""test1"", new ClusterStateUpdateTask() {\n                @Override\n                public ClusterState execute(ClusterState currentState) {\n                    relativeTimeInMillis += randomLongBetween(0L,\n                        MasterService.MASTER_SERVICE_SLOW_TASK_LOGGING_THRESHOLD_SETTING.get(Settings.EMPTY).millis());\n                    return currentState;\n                }\n']",ook;Appender;Long;Mock;to;opensearch;cluster;Appender;Seen;Level,9.313225746154785e-10;8.149072527885437e-10;5.820766091346741e-10;4.3655745685100555e-10;4.0745362639427185e-10;3.637978807091713e-10;3.4924596548080444e-10;3.2014213502407074e-10;3.055902197957039e-10;3.055902197957039e-10,5,5,"[-5.904616832733154, -5.346412658691406, -4.642539024353027, -5.790887355804443, -5.5031819343566895, -0.024553366005420685]",0.9757457375526428
2,"['    @TestLogging(value = ""org.opensearch.cluster.service:TRACE"", reason = ""to ensure that we log cluster state events on TRACE level"")\n    public void testClusterStateUpdateLogging() throws Exception {\n        MockLogAppender mockAppender = new MockLogAppender();\n        mockAppender.start();\n        mockAppender.addExpectation(\n                new MockLogAppender.SeenEventExpectation(\n                        ""test1"",\n                        ClusterApplierService.class.getCanonicalName(),\n                        Level.DEBUG,\n                        ""*processing [test1]: took [1s] no change in cluster state""));\n        mockAppender.addExpectation(\n                new MockLogAppender.SeenEventExpectation(\n                        ""test2"",\n                        ClusterApplierService.class.getCanonicalName(),\n                        Level.TRACE,\n                        ""*failed to execute cluster state applier in [2s]*""));\n        mockAppender.addExpectation(\n            new MockLogAppender.SeenEventExpectation(\n                ""test3"",\n                ClusterApplierService.class.getCanonicalName(),\n                Level.DEBUG,\n                ""*processing [test3]: took [0s] no change in cluster state*""));\n\n        Logger clusterLogger = LogManager.getLogger(ClusterApplierService.class);\n        Loggers.addAppender(clusterLogger, mockAppender);\n        try {\n            clusterApplierService.currentTimeOverride = threadPool.relativeTimeInMillis();\n            clusterApplierService.runOnApplierThread(""test1"",\n                currentState -> clusterApplierService.currentTimeOverride += TimeValue.timeValueSeconds(1).millis(),\n                new ClusterApplyListener() {\n                    @Override\n                    public void onSuccess(String source) { }\n\n']",TRACE;TRACE;TRACE;level;Expectation;org;opensearch;took;DEBUG;add,1.0186340659856796e-09;8.440110832452774e-10;6.402842700481415e-10;3.92901711165905e-10;3.8562575355172157e-10;3.4924596548080444e-10;3.346940502524376e-10;3.2014213502407074e-10;3.2014213502407074e-10;2.9831426218152046e-10,5,5,"[-5.892942428588867, -5.321640491485596, -4.640865802764893, -5.788886547088623, -5.503678798675537, -0.02472933940589428]",0.9755738973617554
2,"['    @TestLogging(value = ""org.opensearch.cluster.service:WARN"", reason = ""to ensure that we log cluster state events on WARN level"")\n    public void testLongClusterStateUpdateLogging() throws Exception {\n        MockLogAppender mockAppender = new MockLogAppender();\n        mockAppender.start();\n        mockAppender.addExpectation(\n                new MockLogAppender.UnseenEventExpectation(\n                        ""test1 shouldn\'t see because setting is too low"",\n                        ClusterApplierService.class.getCanonicalName(),\n                        Level.WARN,\n                        ""*cluster state applier task [test1] took [*] which is above the warn threshold of *""));\n        mockAppender.addExpectation(\n                new MockLogAppender.SeenEventExpectation(\n                        ""test2"",\n                        ClusterApplierService.class.getCanonicalName(),\n                        Level.WARN,\n                        ""*cluster state applier task [test2] took [32s] which is above the warn threshold of [*]: "" +\n                            ""[running task [test2]] took [*""));\n        mockAppender.addExpectation(\n                new MockLogAppender.SeenEventExpectation(\n                        ""test4"",\n                        ClusterApplierService.class.getCanonicalName(),\n                        Level.WARN,\n                        ""*cluster state applier task [test3] took [34s] which is above the warn threshold of [*]: "" +\n                            ""[running task [test3]] took [*""));\n\n        Logger clusterLogger = LogManager.getLogger(ClusterApplierService.class);\n        Loggers.addAppender(clusterLogger, mockAppender);\n        try {\n            final CountDownLatch latch = new CountDownLatch(4);\n            final CountDownLatch processedFirstTask = new CountDownLatch(1);\n            clusterApplierService.currentTimeOverride = threadPool.relativeTimeInMillis();\n            clusterApplierService.runOnApplierThread(""test1"",\n                currentState -> clusterApplierService.currentTimeOverride += TimeValue.timeValueSeconds(1).millis(),\n                new ClusterApplyListener() {\n                    @Override\n                    public void onSuccess(String source) {\n                        latch.countDown();\n                        processedFirstTask.countDown();\n                    }\n']",Expectation;value;task;which;Event;warn;Unseen;org;setting;cluster,7.130438461899757e-10;5.238689482212067e-10;4.94765117764473e-10;4.656612873077393e-10;4.656612873077393e-10;4.3655745685100555e-10;4.0745362639427185e-10;4.0745362639427185e-10;4.0745362639427185e-10;4.0745362639427185e-10,5,5,"[-5.900896072387695, -5.28730583190918, -4.6435370445251465, -5.782922267913818, -5.526618480682373, -0.024779578670859337]",0.97552490234375
2,"['    @TestLogging(reason=""testing that DEBUG-level logging is reasonable"", value=""org.opensearch.cluster.NodeConnectionsService:DEBUG"")\n    public void testDebugLogging() throws IllegalAccessException {\n        final DeterministicTaskQueue deterministicTaskQueue\n            = new DeterministicTaskQueue(builder().put(NODE_NAME_SETTING.getKey(), ""node"").build(), random());\n\n        MockTransport transport = new MockTransport(deterministicTaskQueue.getThreadPool());\n        TestTransportService transportService = new TestTransportService(transport, deterministicTaskQueue.getThreadPool());\n        transportService.start();\n        transportService.acceptIncomingRequests();\n\n        final NodeConnectionsService service\n            = new NodeConnectionsService(Settings.EMPTY, deterministicTaskQueue.getThreadPool(), transportService);\n        service.start();\n\n        final List<DiscoveryNode> allNodes = generateNodes();\n        final DiscoveryNodes targetNodes = discoveryNodesFromList(randomSubsetOf(allNodes));\n        service.connectToNodes(targetNodes, () -> {});\n        deterministicTaskQueue.runAllRunnableTasks();\n\n        // periodic reconnections to unexpectedly-disconnected nodes are logged\n        final Set<DiscoveryNode> disconnectedNodes = new HashSet<>(randomSubsetOf(allNodes));\n        for (DiscoveryNode disconnectedNode : disconnectedNodes) {\n            transportService.disconnectFromNode(disconnectedNode);\n        }\n        MockLogAppender appender = new MockLogAppender();\n        try {\n            appender.start();\n            Loggers.addAppender(LogManager.getLogger(""org.opensearch.cluster.NodeConnectionsService""), appender);\n            for (DiscoveryNode targetNode : targetNodes) {\n                if (disconnectedNodes.contains(targetNode)) {\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connecting to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connecting to "" + targetNode));\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connected to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connected to "" + targetNode));\n                } else {\n                    appender.addExpectation(new MockLogAppender.UnseenEventExpectation(""connecting to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connecting to "" + targetNode));\n                    appender.addExpectation(new MockLogAppender.UnseenEventExpectation(""connected to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connected to "" + targetNode));\n                }\n            }\n\n            runTasksUntil(deterministicTaskQueue, CLUSTER_NODE_RECONNECT_INTERVAL_SETTING.get(Settings.EMPTY).millis());\n            appender.assertAllExpectationsMatched();\n        } finally {\n            Loggers.removeAppender(LogManager.getLogger(""org.opensearch.cluster.NodeConnectionsService""), appender);\n            appender.stop();\n        }        for (DiscoveryNode disconnectedNode : disconnectedNodes) {\n            transportService.disconnectFromNode(disconnectedNode);\n        }\n\n        // changes to the expected set of nodes are logged, including reconnections to any unexpectedly-disconnected nodes\n        final DiscoveryNodes newTargetNodes = discoveryNodesFromList(randomSubsetOf(allNodes));\n        for (DiscoveryNode disconnectedNode : disconnectedNodes) {\n            transportService.disconnectFromNode(disconnectedNode);\n        }\n        appender = new MockLogAppender();\n        try {\n            appender.start();\n            Loggers.addAppender(LogManager.getLogger(""org.opensearch.cluster.NodeConnectionsService""), appender);\n            for (DiscoveryNode targetNode : targetNodes) {\n                if (disconnectedNodes.contains(targetNode) && newTargetNodes.get(targetNode.getId()) != null) {\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connecting to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connecting to "" + targetNode));\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connected to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connected to "" + targetNode));\n                } else {\n                    appender.addExpectation(new MockLogAppender.UnseenEventExpectation(""connecting to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connecting to "" + targetNode));\n                    appender.addExpectation(new MockLogAppender.UnseenEventExpectation(""connected to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connected to "" + targetNode));\n                }\n                if (newTargetNodes.get(targetNode.getId()) == null) {\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""disconnected from "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""disconnected from "" + targetNode));\n                }\n            }\n            for (DiscoveryNode targetNode : newTargetNodes) {\n                appender.addExpectation(new MockLogAppender.UnseenEventExpectation(""disconnected from "" + targetNode,\n                    ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                    ""disconnected from "" + targetNode));\n                if (targetNodes.get(targetNode.getId()) == null) {\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connecting to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connecting to "" + targetNode));\n                    appender.addExpectation(new MockLogAppender.SeenEventExpectation(""connected to "" + targetNode,\n                        ""org.opensearch.cluster.NodeConnectionsService"", Level.DEBUG,\n                        ""connected to "" + targetNode));\n                }\n            }\n\n            service.disconnectFromNodesExcept(newTargetNodes);\n            service.connectToNodes(newTargetNodes, () -> {});\n            deterministicTaskQueue.runAllRunnableTasks();\n            appender.assertAllExpectationsMatched();\n        } finally {\n            Loggers.removeAppender(LogManager.getLogger(""org.opensearch.cluster.NodeConnectionsService""), appender);\n            appender.stop();\n        }\n    }\n']",DEBUG;Thread;cluster;logged;that;periodic;unexpectedly;are;connect;nodes,5.820766091346741e-10;5.529727786779404e-10;5.529727786779404e-10;5.238689482212067e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;3.7834979593753815e-10,5,5,"[-5.958918571472168, -5.301708698272705, -4.624920845031738, -5.846928119659424, -5.541777610778809, -0.024475663900375366]",0.9758214354515076
2,"['    @TestLogging(value=""org.opensearch.cluster.routing.allocation.DiskThresholdMonitor:INFO"", reason=""testing INFO/WARN logging"")\n    public void testDiskMonitorLogging() throws IllegalAccessException {\n        final ClusterState clusterState = ClusterState.builder(ClusterName.CLUSTER_NAME_SETTING.getDefault(Settings.EMPTY))\n            .nodes(DiscoveryNodes.builder().add(newNode(""node1""))).build();\n        final AtomicReference<ClusterState> clusterStateRef = new AtomicReference<>(clusterState);\n        final AtomicBoolean advanceTime = new AtomicBoolean(randomBoolean());\n\n        final LongSupplier timeSupplier = new LongSupplier() {\n            long time;\n\n            @Override\n            public long getAsLong() {\n                if (advanceTime.get()) {\n                    time += DiskThresholdSettings.CLUSTER_ROUTING_ALLOCATION_REROUTE_INTERVAL_SETTING.get(Settings.EMPTY).getMillis() + 1;\n                }\n                logger.info(""time: [{}]"", time);\n                return time;\n            }\n']",INTERVAL;Access;advance;org;Settings;Logging;Boolean;time;CLUSTER;Atomic,9.022187441587448e-10;8.149072527885437e-10;6.984919309616089e-10;6.984919309616089e-10;5.384208634495735e-10;4.656612873077393e-10;4.43833414465189e-10;3.92901711165905e-10;3.7834979593753815e-10;3.4924596548080444e-10,5,5,"[-5.940925121307373, -5.386218070983887, -4.6664509773254395, -5.75710916519165, -5.498112201690674, -0.024158621206879616]",0.9761308431625366
